"","flips","player","result","change","streak","num_Make","prior_makes_3"
"6637","Make",67,1,1,3335,1,FALSE
"6638","Miss",67,0,1,3336,0,FALSE
"6639","Make",67,1,1,3337,1,FALSE
"6640","Miss",67,0,1,3338,0,FALSE
"6641","Miss",67,0,0,3338,0,FALSE
"6642","Make",67,1,1,3339,1,FALSE
"6643","Make",67,1,0,3339,2,FALSE
"6644","Miss",67,0,1,3340,0,FALSE
"6645","Miss",67,0,0,3340,0,FALSE
"6646","Make",67,1,1,3341,1,FALSE
"6647","Make",67,1,0,3341,2,FALSE
"6648","Make",67,1,0,3341,3,FALSE
"6649","Make",67,1,0,3341,4,TRUE
"6650","Make",67,1,0,3341,5,TRUE
"6651","Make",67,1,0,3341,6,TRUE
"6652","Make",67,1,0,3341,7,TRUE
"6653","Miss",67,0,1,3342,0,TRUE
"6654","Make",67,1,1,3343,1,FALSE
"6655","Miss",67,0,1,3344,0,FALSE
"6656","Make",67,1,1,3345,1,FALSE
"6657","Make",67,1,0,3345,2,FALSE
"6658","Make",67,1,0,3345,3,FALSE
"6659","Make",67,1,0,3345,4,TRUE
"6660","Miss",67,0,1,3346,0,TRUE
"6661","Make",67,1,1,3347,1,FALSE
"6662","Make",67,1,0,3347,2,FALSE
"6663","Miss",67,0,1,3348,0,FALSE
"6664","Make",67,1,1,3349,1,FALSE
"6665","Make",67,1,0,3349,2,FALSE
"6666","Miss",67,0,1,3350,0,FALSE
"6667","Miss",67,0,0,3350,0,FALSE
"6668","Miss",67,0,0,3350,0,FALSE
"6669","Make",67,1,1,3351,1,FALSE
"6670","Make",67,1,0,3351,2,FALSE
"6671","Miss",67,0,1,3352,0,FALSE
"6672","Make",67,1,1,3353,1,FALSE
"6673","Miss",67,0,1,3354,0,FALSE
"6674","Miss",67,0,0,3354,0,FALSE
"6675","Make",67,1,1,3355,1,FALSE
"6676","Make",67,1,0,3355,2,FALSE
"6677","Make",67,1,0,3355,3,FALSE
"6678","Make",67,1,0,3355,4,TRUE
"6679","Make",67,1,0,3355,5,TRUE
"6680","Make",67,1,0,3355,6,TRUE
"6681","Make",67,1,0,3355,7,TRUE
"6682","Miss",67,0,1,3356,0,TRUE
"6683","Make",67,1,1,3357,1,FALSE
"6684","Make",67,1,0,3357,2,FALSE
"6685","Miss",67,0,1,3358,0,FALSE
"6686","Miss",67,0,0,3358,0,FALSE
"6687","Miss",67,0,0,3358,0,FALSE
"6688","Make",67,1,1,3359,1,FALSE
"6689","Miss",67,0,1,3360,0,FALSE
"6690","Make",67,1,1,3361,1,FALSE
"6691","Make",67,1,0,3361,2,FALSE
"6692","Miss",67,0,1,3362,0,FALSE
"6693","Miss",67,0,0,3362,0,FALSE
"6694","Miss",67,0,0,3362,0,FALSE
"6695","Miss",67,0,0,3362,0,FALSE
"6696","Miss",67,0,0,3362,0,FALSE
"6697","Miss",67,0,0,3362,0,FALSE
"6698","Make",67,1,1,3363,1,FALSE
"6699","Miss",67,0,1,3364,0,FALSE
"6700","Miss",67,0,0,3364,0,FALSE
"6701","Miss",68,0,1,3365,0,FALSE
"6702","Make",68,1,1,3366,1,FALSE
"6703","Miss",68,0,1,3367,0,FALSE
"6704","Make",68,1,1,3368,1,FALSE
"6705","Make",68,1,0,3368,2,FALSE
"6706","Make",68,1,0,3368,3,FALSE
"6707","Miss",68,0,1,3369,0,TRUE
"6708","Make",68,1,1,3370,1,FALSE
"6709","Make",68,1,0,3370,2,FALSE
"6710","Miss",68,0,1,3371,0,FALSE
"6711","Make",68,1,1,3372,1,FALSE
"6712","Miss",68,0,1,3373,0,FALSE
"6713","Miss",68,0,0,3373,0,FALSE
"6714","Miss",68,0,0,3373,0,FALSE
"6715","Miss",68,0,0,3373,0,FALSE
"6716","Miss",68,0,0,3373,0,FALSE
"6717","Make",68,1,1,3374,1,FALSE
"6718","Miss",68,0,1,3375,0,FALSE
"6719","Miss",68,0,0,3375,0,FALSE
"6720","Make",68,1,1,3376,1,FALSE
"6721","Miss",68,0,1,3377,0,FALSE
"6722","Miss",68,0,0,3377,0,FALSE
"6723","Miss",68,0,0,3377,0,FALSE
"6724","Make",68,1,1,3378,1,FALSE
"6725","Make",68,1,0,3378,2,FALSE
"6726","Make",68,1,0,3378,3,FALSE
"6727","Miss",68,0,1,3379,0,TRUE
"6728","Make",68,1,1,3380,1,FALSE
"6729","Make",68,1,0,3380,2,FALSE
"6730","Make",68,1,0,3380,3,FALSE
"6731","Make",68,1,0,3380,4,TRUE
"6732","Make",68,1,0,3380,5,TRUE
"6733","Make",68,1,0,3380,6,TRUE
"6734","Make",68,1,0,3380,7,TRUE
"6735","Miss",68,0,1,3381,0,TRUE
"6736","Miss",68,0,0,3381,0,FALSE
"6737","Make",68,1,1,3382,1,FALSE
"6738","Make",68,1,0,3382,2,FALSE
"6739","Miss",68,0,1,3383,0,FALSE
"6740","Miss",68,0,0,3383,0,FALSE
"6741","Make",68,1,1,3384,1,FALSE
"6742","Miss",68,0,1,3385,0,FALSE
"6743","Make",68,1,1,3386,1,FALSE
"6744","Make",68,1,0,3386,2,FALSE
"6745","Miss",68,0,1,3387,0,FALSE
"6746","Miss",68,0,0,3387,0,FALSE
"6747","Miss",68,0,0,3387,0,FALSE
"6748","Miss",68,0,0,3387,0,FALSE
"6749","Miss",68,0,0,3387,0,FALSE
"6750","Miss",68,0,0,3387,0,FALSE
"6751","Miss",68,0,0,3387,0,FALSE
"6752","Make",68,1,1,3388,1,FALSE
"6753","Miss",68,0,1,3389,0,FALSE
"6754","Miss",68,0,0,3389,0,FALSE
"6755","Make",68,1,1,3390,1,FALSE
"6756","Miss",68,0,1,3391,0,FALSE
"6757","Make",68,1,1,3392,1,FALSE
"6758","Miss",68,0,1,3393,0,FALSE
"6759","Miss",68,0,0,3393,0,FALSE
"6760","Miss",68,0,0,3393,0,FALSE
"6761","Make",68,1,1,3394,1,FALSE
"6762","Miss",68,0,1,3395,0,FALSE
"6763","Make",68,1,1,3396,1,FALSE
"6764","Make",68,1,0,3396,2,FALSE
"6765","Miss",68,0,1,3397,0,FALSE
"6766","Make",68,1,1,3398,1,FALSE
"6767","Miss",68,0,1,3399,0,FALSE
"6768","Make",68,1,1,3400,1,FALSE
"6769","Make",68,1,0,3400,2,FALSE
"6770","Make",68,1,0,3400,3,FALSE
"6771","Make",68,1,0,3400,4,TRUE
"6772","Make",68,1,0,3400,5,TRUE
"6773","Make",68,1,0,3400,6,TRUE
"6774","Miss",68,0,1,3401,0,TRUE
"6775","Make",68,1,1,3402,1,FALSE
"6776","Make",68,1,0,3402,2,FALSE
"6777","Miss",68,0,1,3403,0,FALSE
"6778","Miss",68,0,0,3403,0,FALSE
"6779","Make",68,1,1,3404,1,FALSE
"6780","Miss",68,0,1,3405,0,FALSE
"6781","Make",68,1,1,3406,1,FALSE
"6782","Make",68,1,0,3406,2,FALSE
"6783","Miss",68,0,1,3407,0,FALSE
"6784","Miss",68,0,0,3407,0,FALSE
"6785","Make",68,1,1,3408,1,FALSE
"6786","Make",68,1,0,3408,2,FALSE
"6787","Make",68,1,0,3408,3,FALSE
"6788","Make",68,1,0,3408,4,TRUE
"6789","Miss",68,0,1,3409,0,TRUE
"6790","Make",68,1,1,3410,1,FALSE
"6791","Miss",68,0,1,3411,0,FALSE
"6792","Miss",68,0,0,3411,0,FALSE
"6793","Miss",68,0,0,3411,0,FALSE
"6794","Make",68,1,1,3412,1,FALSE
"6795","Make",68,1,0,3412,2,FALSE
"6796","Miss",68,0,1,3413,0,FALSE
"6797","Make",68,1,1,3414,1,FALSE
"6798","Miss",68,0,1,3415,0,FALSE
"6799","Miss",68,0,0,3415,0,FALSE
"6800","Miss",68,0,0,3415,0,FALSE
"6801","Make",69,1,1,3416,1,FALSE
"6802","Miss",69,0,1,3417,0,FALSE
"6803","Miss",69,0,0,3417,0,FALSE
"6804","Miss",69,0,0,3417,0,FALSE
"6805","Make",69,1,1,3418,1,FALSE
"6806","Make",69,1,0,3418,2,FALSE
"6807","Miss",69,0,1,3419,0,FALSE
"6808","Make",69,1,1,3420,1,FALSE
"6809","Make",69,1,0,3420,2,FALSE
"6810","Make",69,1,0,3420,3,FALSE
"6811","Miss",69,0,1,3421,0,TRUE
"6812","Miss",69,0,0,3421,0,FALSE
"6813","Make",69,1,1,3422,1,FALSE
"6814","Miss",69,0,1,3423,0,FALSE
"6815","Make",69,1,1,3424,1,FALSE
"6816","Make",69,1,0,3424,2,FALSE
"6817","Miss",69,0,1,3425,0,FALSE
"6818","Miss",69,0,0,3425,0,FALSE
"6819","Miss",69,0,0,3425,0,FALSE
"6820","Miss",69,0,0,3425,0,FALSE
"6821","Make",69,1,1,3426,1,FALSE
"6822","Make",69,1,0,3426,2,FALSE
"6823","Make",69,1,0,3426,3,FALSE
"6824","Make",69,1,0,3426,4,TRUE
"6825","Miss",69,0,1,3427,0,TRUE
"6826","Make",69,1,1,3428,1,FALSE
"6827","Miss",69,0,1,3429,0,FALSE
"6828","Miss",69,0,0,3429,0,FALSE
"6829","Miss",69,0,0,3429,0,FALSE
"6830","Make",69,1,1,3430,1,FALSE
"6831","Miss",69,0,1,3431,0,FALSE
"6832","Make",69,1,1,3432,1,FALSE
"6833","Make",69,1,0,3432,2,FALSE
"6834","Miss",69,0,1,3433,0,FALSE
"6835","Miss",69,0,0,3433,0,FALSE
"6836","Make",69,1,1,3434,1,FALSE
"6837","Miss",69,0,1,3435,0,FALSE
"6838","Make",69,1,1,3436,1,FALSE
"6839","Miss",69,0,1,3437,0,FALSE
"6840","Make",69,1,1,3438,1,FALSE
"6841","Make",69,1,0,3438,2,FALSE
"6842","Make",69,1,0,3438,3,FALSE
"6843","Make",69,1,0,3438,4,TRUE
"6844","Make",69,1,0,3438,5,TRUE
"6845","Make",69,1,0,3438,6,TRUE
"6846","Miss",69,0,1,3439,0,TRUE
"6847","Make",69,1,1,3440,1,FALSE
"6848","Make",69,1,0,3440,2,FALSE
"6849","Make",69,1,0,3440,3,FALSE
"6850","Make",69,1,0,3440,4,TRUE
"6851","Miss",69,0,1,3441,0,TRUE
"6852","Miss",69,0,0,3441,0,FALSE
"6853","Miss",69,0,0,3441,0,FALSE
"6854","Make",69,1,1,3442,1,FALSE
"6855","Make",69,1,0,3442,2,FALSE
"6856","Miss",69,0,1,3443,0,FALSE
"6857","Make",69,1,1,3444,1,FALSE
"6858","Miss",69,0,1,3445,0,FALSE
"6859","Miss",69,0,0,3445,0,FALSE
"6860","Make",69,1,1,3446,1,FALSE
"6861","Miss",69,0,1,3447,0,FALSE
"6862","Make",69,1,1,3448,1,FALSE
"6863","Miss",69,0,1,3449,0,FALSE
"6864","Make",69,1,1,3450,1,FALSE
"6865","Miss",69,0,1,3451,0,FALSE
"6866","Miss",69,0,0,3451,0,FALSE
"6867","Miss",69,0,0,3451,0,FALSE
"6868","Miss",69,0,0,3451,0,FALSE
"6869","Miss",69,0,0,3451,0,FALSE
"6870","Make",69,1,1,3452,1,FALSE
"6871","Miss",69,0,1,3453,0,FALSE
"6872","Make",69,1,1,3454,1,FALSE
"6873","Miss",69,0,1,3455,0,FALSE
"6874","Make",69,1,1,3456,1,FALSE
"6875","Miss",69,0,1,3457,0,FALSE
"6876","Make",69,1,1,3458,1,FALSE
"6877","Miss",69,0,1,3459,0,FALSE
"6878","Make",69,1,1,3460,1,FALSE
"6879","Make",69,1,0,3460,2,FALSE
"6880","Make",69,1,0,3460,3,FALSE
"6881","Make",69,1,0,3460,4,TRUE
"6882","Miss",69,0,1,3461,0,TRUE
"6883","Miss",69,0,0,3461,0,FALSE
"6884","Miss",69,0,0,3461,0,FALSE
"6885","Make",69,1,1,3462,1,FALSE
"6886","Miss",69,0,1,3463,0,FALSE
"6887","Make",69,1,1,3464,1,FALSE
"6888","Miss",69,0,1,3465,0,FALSE
"6889","Make",69,1,1,3466,1,FALSE
"6890","Make",69,1,0,3466,2,FALSE
"6891","Make",69,1,0,3466,3,FALSE
"6892","Miss",69,0,1,3467,0,TRUE
"6893","Miss",69,0,0,3467,0,FALSE
"6894","Make",69,1,1,3468,1,FALSE
"6895","Miss",69,0,1,3469,0,FALSE
"6896","Miss",69,0,0,3469,0,FALSE
"6897","Make",69,1,1,3470,1,FALSE
"6898","Make",69,1,0,3470,2,FALSE
"6899","Miss",69,0,1,3471,0,FALSE
"6900","Make",69,1,1,3472,1,FALSE
"6901","Make",70,1,1,3473,1,FALSE
"6902","Make",70,1,0,3473,2,FALSE
"6903","Make",70,1,0,3473,3,FALSE
"6904","Miss",70,0,1,3474,0,TRUE
"6905","Make",70,1,1,3475,1,FALSE
"6906","Miss",70,0,1,3476,0,FALSE
"6907","Make",70,1,1,3477,1,FALSE
"6908","Miss",70,0,1,3478,0,FALSE
"6909","Make",70,1,1,3479,1,FALSE
"6910","Miss",70,0,1,3480,0,FALSE
"6911","Miss",70,0,0,3480,0,FALSE
"6912","Miss",70,0,0,3480,0,FALSE
"6913","Miss",70,0,0,3480,0,FALSE
"6914","Miss",70,0,0,3480,0,FALSE
"6915","Make",70,1,1,3481,1,FALSE
"6916","Make",70,1,0,3481,2,FALSE
"6917","Make",70,1,0,3481,3,FALSE
"6918","Miss",70,0,1,3482,0,TRUE
"6919","Make",70,1,1,3483,1,FALSE
"6920","Miss",70,0,1,3484,0,FALSE
"6921","Make",70,1,1,3485,1,FALSE
"6922","Miss",70,0,1,3486,0,FALSE
"6923","Make",70,1,1,3487,1,FALSE
"6924","Make",70,1,0,3487,2,FALSE
"6925","Make",70,1,0,3487,3,FALSE
"6926","Miss",70,0,1,3488,0,TRUE
"6927","Miss",70,0,0,3488,0,FALSE
"6928","Miss",70,0,0,3488,0,FALSE
"6929","Make",70,1,1,3489,1,FALSE
"6930","Miss",70,0,1,3490,0,FALSE
"6931","Make",70,1,1,3491,1,FALSE
"6932","Make",70,1,0,3491,2,FALSE
"6933","Make",70,1,0,3491,3,FALSE
"6934","Miss",70,0,1,3492,0,TRUE
"6935","Miss",70,0,0,3492,0,FALSE
"6936","Miss",70,0,0,3492,0,FALSE
"6937","Miss",70,0,0,3492,0,FALSE
"6938","Make",70,1,1,3493,1,FALSE
"6939","Make",70,1,0,3493,2,FALSE
"6940","Miss",70,0,1,3494,0,FALSE
"6941","Miss",70,0,0,3494,0,FALSE
"6942","Make",70,1,1,3495,1,FALSE
"6943","Make",70,1,0,3495,2,FALSE
"6944","Miss",70,0,1,3496,0,FALSE
"6945","Make",70,1,1,3497,1,FALSE
"6946","Make",70,1,0,3497,2,FALSE
"6947","Miss",70,0,1,3498,0,FALSE
"6948","Make",70,1,1,3499,1,FALSE
"6949","Make",70,1,0,3499,2,FALSE
"6950","Miss",70,0,1,3500,0,FALSE
"6951","Make",70,1,1,3501,1,FALSE
"6952","Make",70,1,0,3501,2,FALSE
"6953","Miss",70,0,1,3502,0,FALSE
"6954","Miss",70,0,0,3502,0,FALSE
"6955","Make",70,1,1,3503,1,FALSE
"6956","Miss",70,0,1,3504,0,FALSE
"6957","Miss",70,0,0,3504,0,FALSE
"6958","Miss",70,0,0,3504,0,FALSE
"6959","Miss",70,0,0,3504,0,FALSE
"6960","Miss",70,0,0,3504,0,FALSE
"6961","Make",70,1,1,3505,1,FALSE
"6962","Miss",70,0,1,3506,0,FALSE
"6963","Miss",70,0,0,3506,0,FALSE
"6964","Make",70,1,1,3507,1,FALSE
"6965","Make",70,1,0,3507,2,FALSE
"6966","Make",70,1,0,3507,3,FALSE
"6967","Make",70,1,0,3507,4,TRUE
"6968","Miss",70,0,1,3508,0,TRUE
"6969","Miss",70,0,0,3508,0,FALSE
"6970","Miss",70,0,0,3508,0,FALSE
"6971","Make",70,1,1,3509,1,FALSE
"6972","Miss",70,0,1,3510,0,FALSE
"6973","Miss",70,0,0,3510,0,FALSE
"6974","Miss",70,0,0,3510,0,FALSE
"6975","Miss",70,0,0,3510,0,FALSE
"6976","Miss",70,0,0,3510,0,FALSE
"6977","Miss",70,0,0,3510,0,FALSE
"6978","Make",70,1,1,3511,1,FALSE
"6979","Make",70,1,0,3511,2,FALSE
"6980","Miss",70,0,1,3512,0,FALSE
"6981","Make",70,1,1,3513,1,FALSE
"6982","Miss",70,0,1,3514,0,FALSE
"6983","Make",70,1,1,3515,1,FALSE
"6984","Miss",70,0,1,3516,0,FALSE
"6985","Miss",70,0,0,3516,0,FALSE
"6986","Make",70,1,1,3517,1,FALSE
"6987","Miss",70,0,1,3518,0,FALSE
"6988","Miss",70,0,0,3518,0,FALSE
"6989","Make",70,1,1,3519,1,FALSE
"6990","Make",70,1,0,3519,2,FALSE
"6991","Miss",70,0,1,3520,0,FALSE
"6992","Miss",70,0,0,3520,0,FALSE
"6993","Make",70,1,1,3521,1,FALSE
"6994","Make",70,1,0,3521,2,FALSE
"6995","Miss",70,0,1,3522,0,FALSE
"6996","Make",70,1,1,3523,1,FALSE
"6997","Miss",70,0,1,3524,0,FALSE
"6998","Miss",70,0,0,3524,0,FALSE
"6999","Make",70,1,1,3525,1,FALSE
"7000","Miss",70,0,1,3526,0,FALSE
"7001","Miss",71,0,1,3527,0,FALSE
"7002","Make",71,1,1,3528,1,FALSE
"7003","Miss",71,0,1,3529,0,FALSE
"7004","Miss",71,0,0,3529,0,FALSE
"7005","Miss",71,0,0,3529,0,FALSE
"7006","Miss",71,0,0,3529,0,FALSE
"7007","Miss",71,0,0,3529,0,FALSE
"7008","Miss",71,0,0,3529,0,FALSE
"7009","Miss",71,0,0,3529,0,FALSE
"7010","Miss",71,0,0,3529,0,FALSE
"7011","Miss",71,0,0,3529,0,FALSE
"7012","Miss",71,0,0,3529,0,FALSE
"7013","Make",71,1,1,3530,1,FALSE
"7014","Make",71,1,0,3530,2,FALSE
"7015","Miss",71,0,1,3531,0,FALSE
"7016","Make",71,1,1,3532,1,FALSE
"7017","Make",71,1,0,3532,2,FALSE
"7018","Make",71,1,0,3532,3,FALSE
"7019","Miss",71,0,1,3533,0,TRUE
"7020","Make",71,1,1,3534,1,FALSE
"7021","Miss",71,0,1,3535,0,FALSE
"7022","Miss",71,0,0,3535,0,FALSE
"7023","Make",71,1,1,3536,1,FALSE
"7024","Miss",71,0,1,3537,0,FALSE
"7025","Miss",71,0,0,3537,0,FALSE
"7026","Miss",71,0,0,3537,0,FALSE
"7027","Make",71,1,1,3538,1,FALSE
"7028","Make",71,1,0,3538,2,FALSE
"7029","Make",71,1,0,3538,3,FALSE
"7030","Miss",71,0,1,3539,0,TRUE
"7031","Make",71,1,1,3540,1,FALSE
"7032","Make",71,1,0,3540,2,FALSE
"7033","Miss",71,0,1,3541,0,FALSE
"7034","Make",71,1,1,3542,1,FALSE
"7035","Make",71,1,0,3542,2,FALSE
"7036","Make",71,1,0,3542,3,FALSE
"7037","Miss",71,0,1,3543,0,TRUE
"7038","Miss",71,0,0,3543,0,FALSE
"7039","Miss",71,0,0,3543,0,FALSE
"7040","Miss",71,0,0,3543,0,FALSE
"7041","Make",71,1,1,3544,1,FALSE
"7042","Miss",71,0,1,3545,0,FALSE
"7043","Miss",71,0,0,3545,0,FALSE
"7044","Make",71,1,1,3546,1,FALSE
"7045","Make",71,1,0,3546,2,FALSE
"7046","Miss",71,0,1,3547,0,FALSE
"7047","Make",71,1,1,3548,1,FALSE
"7048","Miss",71,0,1,3549,0,FALSE
"7049","Make",71,1,1,3550,1,FALSE
"7050","Make",71,1,0,3550,2,FALSE
"7051","Make",71,1,0,3550,3,FALSE
"7052","Make",71,1,0,3550,4,TRUE
"7053","Make",71,1,0,3550,5,TRUE
"7054","Make",71,1,0,3550,6,TRUE
"7055","Miss",71,0,1,3551,0,TRUE
"7056","Make",71,1,1,3552,1,FALSE
"7057","Miss",71,0,1,3553,0,FALSE
"7058","Make",71,1,1,3554,1,FALSE
"7059","Make",71,1,0,3554,2,FALSE
"7060","Make",71,1,0,3554,3,FALSE
"7061","Make",71,1,0,3554,4,TRUE
"7062","Miss",71,0,1,3555,0,TRUE
"7063","Miss",71,0,0,3555,0,FALSE
"7064","Make",71,1,1,3556,1,FALSE
"7065","Miss",71,0,1,3557,0,FALSE
"7066","Miss",71,0,0,3557,0,FALSE
"7067","Miss",71,0,0,3557,0,FALSE
"7068","Make",71,1,1,3558,1,FALSE
"7069","Make",71,1,0,3558,2,FALSE
"7070","Miss",71,0,1,3559,0,FALSE
"7071","Make",71,1,1,3560,1,FALSE
"7072","Make",71,1,0,3560,2,FALSE
"7073","Miss",71,0,1,3561,0,FALSE
"7074","Make",71,1,1,3562,1,FALSE
"7075","Miss",71,0,1,3563,0,FALSE
"7076","Make",71,1,1,3564,1,FALSE
"7077","Miss",71,0,1,3565,0,FALSE
"7078","Make",71,1,1,3566,1,FALSE
"7079","Make",71,1,0,3566,2,FALSE
"7080","Miss",71,0,1,3567,0,FALSE
"7081","Miss",71,0,0,3567,0,FALSE
"7082","Make",71,1,1,3568,1,FALSE
"7083","Make",71,1,0,3568,2,FALSE
"7084","Miss",71,0,1,3569,0,FALSE
"7085","Miss",71,0,0,3569,0,FALSE
"7086","Make",71,1,1,3570,1,FALSE
"7087","Miss",71,0,1,3571,0,FALSE
"7088","Miss",71,0,0,3571,0,FALSE
"7089","Miss",71,0,0,3571,0,FALSE
"7090","Miss",71,0,0,3571,0,FALSE
"7091","Miss",71,0,0,3571,0,FALSE
"7092","Miss",71,0,0,3571,0,FALSE
"7093","Miss",71,0,0,3571,0,FALSE
"7094","Make",71,1,1,3572,1,FALSE
"7095","Make",71,1,0,3572,2,FALSE
"7096","Make",71,1,0,3572,3,FALSE
"7097","Make",71,1,0,3572,4,TRUE
"7098","Miss",71,0,1,3573,0,TRUE
"7099","Make",71,1,1,3574,1,FALSE
"7100","Make",71,1,0,3574,2,FALSE
"7101","Make",72,1,1,3575,1,FALSE
"7102","Miss",72,0,1,3576,0,FALSE
"7103","Miss",72,0,0,3576,0,FALSE
"7104","Miss",72,0,0,3576,0,FALSE
"7105","Miss",72,0,0,3576,0,FALSE
"7106","Make",72,1,1,3577,1,FALSE
"7107","Miss",72,0,1,3578,0,FALSE
"7108","Miss",72,0,0,3578,0,FALSE
"7109","Miss",72,0,0,3578,0,FALSE
"7110","Miss",72,0,0,3578,0,FALSE
"7111","Make",72,1,1,3579,1,FALSE
"7112","Make",72,1,0,3579,2,FALSE
"7113","Miss",72,0,1,3580,0,FALSE
"7114","Make",72,1,1,3581,1,FALSE
"7115","Make",72,1,0,3581,2,FALSE
"7116","Make",72,1,0,3581,3,FALSE
"7117","Make",72,1,0,3581,4,TRUE
"7118","Miss",72,0,1,3582,0,TRUE
"7119","Miss",72,0,0,3582,0,FALSE
"7120","Make",72,1,1,3583,1,FALSE
"7121","Miss",72,0,1,3584,0,FALSE
"7122","Miss",72,0,0,3584,0,FALSE
"7123","Miss",72,0,0,3584,0,FALSE
"7124","Make",72,1,1,3585,1,FALSE
"7125","Make",72,1,0,3585,2,FALSE
"7126","Miss",72,0,1,3586,0,FALSE
"7127","Miss",72,0,0,3586,0,FALSE
"7128","Make",72,1,1,3587,1,FALSE
"7129","Miss",72,0,1,3588,0,FALSE
"7130","Miss",72,0,0,3588,0,FALSE
"7131","Miss",72,0,0,3588,0,FALSE
"7132","Make",72,1,1,3589,1,FALSE
"7133","Make",72,1,0,3589,2,FALSE
"7134","Make",72,1,0,3589,3,FALSE
"7135","Make",72,1,0,3589,4,TRUE
"7136","Miss",72,0,1,3590,0,TRUE
"7137","Miss",72,0,0,3590,0,FALSE
"7138","Make",72,1,1,3591,1,FALSE
"7139","Miss",72,0,1,3592,0,FALSE
"7140","Make",72,1,1,3593,1,FALSE
"7141","Miss",72,0,1,3594,0,FALSE
"7142","Miss",72,0,0,3594,0,FALSE
"7143","Miss",72,0,0,3594,0,FALSE
"7144","Miss",72,0,0,3594,0,FALSE
"7145","Miss",72,0,0,3594,0,FALSE
"7146","Make",72,1,1,3595,1,FALSE
"7147","Make",72,1,0,3595,2,FALSE
"7148","Make",72,1,0,3595,3,FALSE
"7149","Miss",72,0,1,3596,0,TRUE
"7150","Make",72,1,1,3597,1,FALSE
"7151","Miss",72,0,1,3598,0,FALSE
"7152","Miss",72,0,0,3598,0,FALSE
"7153","Miss",72,0,0,3598,0,FALSE
"7154","Make",72,1,1,3599,1,FALSE
"7155","Make",72,1,0,3599,2,FALSE
"7156","Miss",72,0,1,3600,0,FALSE
"7157","Make",72,1,1,3601,1,FALSE
"7158","Miss",72,0,1,3602,0,FALSE
"7159","Miss",72,0,0,3602,0,FALSE
"7160","Make",72,1,1,3603,1,FALSE
"7161","Make",72,1,0,3603,2,FALSE
"7162","Miss",72,0,1,3604,0,FALSE
"7163","Make",72,1,1,3605,1,FALSE
"7164","Make",72,1,0,3605,2,FALSE
"7165","Make",72,1,0,3605,3,FALSE
"7166","Miss",72,0,1,3606,0,TRUE
"7167","Miss",72,0,0,3606,0,FALSE
"7168","Miss",72,0,0,3606,0,FALSE
"7169","Miss",72,0,0,3606,0,FALSE
"7170","Make",72,1,1,3607,1,FALSE
"7171","Miss",72,0,1,3608,0,FALSE
"7172","Miss",72,0,0,3608,0,FALSE
"7173","Make",72,1,1,3609,1,FALSE
"7174","Miss",72,0,1,3610,0,FALSE
"7175","Miss",72,0,0,3610,0,FALSE
"7176","Make",72,1,1,3611,1,FALSE
"7177","Make",72,1,0,3611,2,FALSE
"7178","Make",72,1,0,3611,3,FALSE
"7179","Make",72,1,0,3611,4,TRUE
"7180","Make",72,1,0,3611,5,TRUE
"7181","Make",72,1,0,3611,6,TRUE
"7182","Miss",72,0,1,3612,0,TRUE
"7183","Miss",72,0,0,3612,0,FALSE
"7184","Make",72,1,1,3613,1,FALSE
"7185","Make",72,1,0,3613,2,FALSE
"7186","Miss",72,0,1,3614,0,FALSE
"7187","Miss",72,0,0,3614,0,FALSE
"7188","Miss",72,0,0,3614,0,FALSE
"7189","Miss",72,0,0,3614,0,FALSE
"7190","Miss",72,0,0,3614,0,FALSE
"7191","Miss",72,0,0,3614,0,FALSE
"7192","Make",72,1,1,3615,1,FALSE
"7193","Make",72,1,0,3615,2,FALSE
"7194","Make",72,1,0,3615,3,FALSE
"7195","Miss",72,0,1,3616,0,TRUE
"7196","Miss",72,0,0,3616,0,FALSE
"7197","Miss",72,0,0,3616,0,FALSE
"7198","Miss",72,0,0,3616,0,FALSE
"7199","Make",72,1,1,3617,1,FALSE
"7200","Miss",72,0,1,3618,0,FALSE
"7201","Miss",73,0,1,3619,0,FALSE
"7202","Miss",73,0,0,3619,0,FALSE
"7203","Miss",73,0,0,3619,0,FALSE
"7204","Make",73,1,1,3620,1,FALSE
"7205","Make",73,1,0,3620,2,FALSE
"7206","Make",73,1,0,3620,3,FALSE
"7207","Miss",73,0,1,3621,0,TRUE
"7208","Miss",73,0,0,3621,0,FALSE
"7209","Make",73,1,1,3622,1,FALSE
"7210","Miss",73,0,1,3623,0,FALSE
"7211","Miss",73,0,0,3623,0,FALSE
"7212","Miss",73,0,0,3623,0,FALSE
"7213","Make",73,1,1,3624,1,FALSE
"7214","Miss",73,0,1,3625,0,FALSE
"7215","Miss",73,0,0,3625,0,FALSE
"7216","Miss",73,0,0,3625,0,FALSE
"7217","Make",73,1,1,3626,1,FALSE
"7218","Make",73,1,0,3626,2,FALSE
"7219","Make",73,1,0,3626,3,FALSE
"7220","Miss",73,0,1,3627,0,TRUE
"7221","Make",73,1,1,3628,1,FALSE
"7222","Make",73,1,0,3628,2,FALSE
"7223","Miss",73,0,1,3629,0,FALSE
"7224","Make",73,1,1,3630,1,FALSE
"7225","Make",73,1,0,3630,2,FALSE
"7226","Miss",73,0,1,3631,0,FALSE
"7227","Miss",73,0,0,3631,0,FALSE
"7228","Miss",73,0,0,3631,0,FALSE
"7229","Miss",73,0,0,3631,0,FALSE
"7230","Miss",73,0,0,3631,0,FALSE
